file_name,collection_date,country,expected_role
EPI_ISL_18132921,2022-03-30,USA,american_anchor
EPI_ISL_18132922,2022-04-19,USA,american_anchor
EPI_ISL_18132923,2022-04-08,USA,american_anchor
EPI_ISL_18132924,2022-03-20,USA,american_anchor
EPI_ISL_18132925,2022-03-17,USA,american_anchor
EPI_ISL_18132926,2022-03-31,USA,american_anchor
EPI_ISL_18132927,2022-02-23,USA,american_anchor
EPI_ISL_18132928,2022-04-15,USA,american_anchor
EPI_ISL_18132929,2022-03-01,USA,american_anchor
EPI_ISL_18132930,2022-02-28,USA,american_anchor
EPI_ISL_18132931,2022-04-15,USA,american_anchor
EPI_ISL_18132932,2022-03-01,USA,american_anchor
EPI_ISL_18132933,2022-02-28,USA,american_anchor
EPI_ISL_18132934,2022-04-13,USA,american_anchor
EPI_ISL_18132935,2022-03-06,USA,american_anchor
EPI_ISL_18132936,2022-03-07,USA,american_anchor
EPI_ISL_18132937,2022-02-01,USA,american_anchor
EPI_ISL_18132938,2022-04-05,USA,american_anchor
EPI_ISL_18132939,2022-03-25,USA,american_anchor
EPI_ISL_18132940,2022-03-07,USA,american_anchor
EPI_ISL_18132941,2022-02-01,USA,american_anchor
EPI_ISL_18132942,2022-04-08,USA,american_anchor
EPI_ISL_18132943,2022-04-02,USA,american_anchor
EPI_ISL_18132944,2022-02-25,USA,american_anchor
EPI_ISL_18132945,2022-02-23,USA,american_anchor
EPI_ISL_18132946,2022-04-06,USA,american_anchor
EPI_ISL_18132947,2022-04-13,USA,american_anchor
EPI_ISL_18132948,2022-03-09,USA,american_anchor
EPI_ISL_18132949,2022-02-16,USA,american_anchor
EPI_ISL_18132950,2022-04-06,USA,american_anchor
EPI_ISL_18132951,2022-03-31,USA,american_anchor
EPI_ISL_18132952,2022-04-27,USA,american_anchor
EPI_ISL_18132953,2022-04-27,USA,american_anchor
EPI_ISL_18132954,2022-04-05,USA,american_anchor
EPI_ISL_18132955,2022-03-31,USA,american_anchor
EPI_ISL_18132956,2022-03-09,USA,american_anchor
EPI_ISL_18132957,2022-04-26,USA,american_anchor
EPI_ISL_18132958,2022-04-05,USA,american_anchor
EPI_ISL_18132959,2022-03-31,USA,american_anchor
EPI_ISL_18132960,2022-03-07,USA,american_anchor
EPI_ISL_18132961,2022-03-23,USA,american_anchor
EPI_ISL_18132962,2022-04-16,USA,american_anchor
EPI_ISL_18132963,2022-03-31,USA,american_anchor
EPI_ISL_18132964,2022-03-05,USA,american_anchor
EPI_ISL_18132965,2022-03-31,USA,american_anchor
EPI_ISL_18132966,2022-03-14,USA,american_anchor
EPI_ISL_18132967,2022-03-30,USA,american_anchor
EPI_ISL_18132968,2022-03-01,USA,american_anchor
EPI_ISL_18132969,2022-03-31,USA,american_anchor
EPI_ISL_18132970,2022-03-14,USA,american_anchor
EPI_ISL_18132971,2022-03-30,USA,american_anchor
EPI_ISL_18132972,2022-03-02,USA,american_anchor
EPI_ISL_18132973,2022-03-14,USA,american_anchor
EPI_ISL_18132974,2022-03-24,USA,american_anchor
EPI_ISL_18132975,2022-03-03,USA,american_anchor
EPI_ISL_18132976,2022-04-26,USA,american_anchor
EPI_ISL_18132977,2022-03-27,USA,american_anchor
EPI_ISL_18132978,2022-02-14,USA,american_anchor
EPI_ISL_18132979,2022-04-09,USA,american_anchor
EPI_ISL_18132980,2022-03-25,USA,american_anchor
EPI_ISL_18132981,2022-02-14,USA,american_anchor
EPI_ISL_18132982,2022-03-28,USA,american_anchor
EPI_ISL_18132983,2022-03-25,USA,american_anchor
EPI_ISL_18132984,2022-03-09,USA,american_anchor
EPI_ISL_18132985,2022-04-25,USA,american_anchor
EPI_ISL_18132986,2022-03-14,USA,american_anchor
EPI_ISL_18132987,2022-03-21,USA,american_anchor
EPI_ISL_18132988,2022-03-07,USA,american_anchor
EPI_ISL_18132989,2022-04-25,USA,american_anchor
EPI_ISL_18132990,2022-03-30,USA,american_anchor
EPI_ISL_18132991,2022-03-21,USA,american_anchor
EPI_ISL_18132992,2022-04-26,USA,american_anchor
EPI_ISL_18132993,2022-03-19,USA,american_anchor
EPI_ISL_18132994,2022-03-28,USA,american_anchor
EPI_ISL_18132995,2022-03-21,USA,american_anchor
EPI_ISL_18132996,2022-04-26,USA,american_anchor
EPI_ISL_18132997,2022-02-28,USA,american_anchor
EPI_ISL_18132998,2022-03-28,USA,american_anchor
EPI_ISL_18132999,2022-03-21,USA,american_anchor
EPI_ISL_18133000,2022-04-26,USA,american_anchor
EPI_ISL_18133001,2022-03-29,USA,american_anchor
EPI_ISL_18133002,2022-03-01,USA,american_anchor
EPI_ISL_18133003,2022-03-21,USA,american_anchor
EPI_ISL_18133004,2022-04-15,USA,american_anchor
EPI_ISL_18133005,2022-03-29,USA,american_anchor
EPI_ISL_18133006,2022-04-22,USA,american_anchor
EPI_ISL_18133007,2022-03-21,USA,american_anchor
EPI_ISL_18133008,2022-04-15,USA,american_anchor
EPI_ISL_18133009,2022-04-18,USA,american_anchor
EPI_ISL_18133010,2022-03-09,USA,american_anchor
EPI_ISL_18133011,2022-03-18,USA,american_anchor
EPI_ISL_18133012,2022-04-07,USA,american_anchor
EPI_ISL_18133013,2022-03-16,USA,american_anchor
EPI_ISL_18133014,2022-03-17,USA,american_anchor
EPI_ISL_18133015,2022-03-31,USA,american_anchor
EPI_ISL_18133016,2022-04-28,USA,american_anchor
EPI_ISL_18133017,2022-01-08,USA,american_anchor
EPI_ISL_18133018,2022-03-01,USA,american_anchor
EPI_ISL_18133019,2022-04-04,USA,american_anchor
EPI_ISL_18133020,2022-04-28,USA,american_anchor
EPI_ISL_18133021,2022-01-08,USA,american_anchor
EPI_ISL_18133022,2022-03-04,USA,american_anchor
EPI_ISL_18133023,2022-01-06,USA,american_anchor
EPI_ISL_18133024,2022-01-08,USA,american_anchor
EPI_ISL_18133025,2022-03-04,USA,american_anchor
EPI_ISL_18133026,2022-01-06,USA,american_anchor
EPI_ISL_18133027,2022-04-21,USA,american_anchor
EPI_ISL_18133028,2022-02-26,USA,american_anchor
EPI_ISL_18133029,2021-12-30,USA,american_anchor
EPI_ISL_18133030,2022-04-21,USA,american_anchor
EPI_ISL_18133031,2022-02-26,USA,american_anchor
EPI_ISL_18133032,2022-01-26,USA,american_anchor
EPI_ISL_18133033,2022-04-21,USA,american_anchor
EPI_ISL_18133034,2022-03-25,USA,american_anchor
EPI_ISL_18133035,2022-01-22,USA,american_anchor
EPI_ISL_18133036,2022-04-24,USA,american_anchor
EPI_ISL_18133037,2022-04-07,USA,american_anchor
EPI_ISL_18133038,2022-03-19,USA,american_anchor
EPI_ISL_18133039,2022-01-08,USA,american_anchor
EPI_ISL_18133040,2022-03-23,USA,american_anchor
EPI_ISL_18133041,2022-04-07,USA,american_anchor
EPI_ISL_18133042,2022-03-23,USA,american_anchor
EPI_ISL_18133043,2022-01-08,USA,american_anchor
EPI_ISL_18133044,2022-04-22,USA,american_anchor
EPI_ISL_18133045,2022-04-07,USA,american_anchor
EPI_ISL_18133046,2022-03-29,USA,american_anchor
EPI_ISL_18133047,2022-01-08,USA,american_anchor
EPI_ISL_18133048,2022-03-15,USA,american_anchor
EPI_ISL_18133049,2022-04-07,USA,american_anchor
EPI_ISL_18133050,2022-04-15,USA,american_anchor
EPI_ISL_18133051,2022-01-08,USA,american_anchor
EPI_ISL_18133052,2022-03-18,USA,american_anchor
EPI_ISL_18133053,2022-04-01,USA,american_anchor
EPI_ISL_18133054,2022-03-09,USA,american_anchor
EPI_ISL_18133055,2022-01-08,USA,american_anchor
EPI_ISL_18133056,2022-04-04,USA,american_anchor
EPI_ISL_18133057,2022-04-21,USA,american_anchor
EPI_ISL_18133058,2022-03-14,USA,american_anchor
EPI_ISL_18133059,2022-01-08,USA,american_anchor
EPI_ISL_18133060,2022-04-04,USA,american_anchor
EPI_ISL_18133061,2022-04-20,USA,american_anchor
EPI_ISL_18133062,2022-03-14,USA,american_anchor
EPI_ISL_18133063,2022-01-08,USA,american_anchor
EPI_ISL_18133064,2022-03-28,USA,american_anchor
EPI_ISL_18133065,2022-04-18,USA,american_anchor
EPI_ISL_18133066,2022-03-14,USA,american_anchor
EPI_ISL_18133067,2022-02-28,USA,american_anchor
EPI_ISL_18133068,2022-03-28,USA,american_anchor
EPI_ISL_18133069,2022-03-29,USA,american_anchor
EPI_ISL_18133070,2022-03-14,USA,american_anchor
EPI_ISL_18133071,2022-04-18,USA,american_anchor
EPI_ISL_18133072,2022-02-22,USA,american_anchor
EPI_ISL_18133073,2022-03-09,USA,american_anchor
EPI_ISL_18133074,2022-04-18,USA,american_anchor
EPI_ISL_18133075,2022-02-22,USA,american_anchor
EPI_ISL_18133076,2022-03-04,USA,american_anchor
EPI_ISL_18133077,2022-04-18,USA,american_anchor
EPI_ISL_18133078,2022-03-15,USA,american_anchor
EPI_ISL_18133079,2022-03-04,USA,american_anchor
EPI_ISL_18133080,2022-03-11,USA,american_anchor
EPI_ISL_18133081,2022-04-26,USA,american_anchor
EPI_ISL_18133082,2022-02-16,USA,american_anchor
EPI_ISL_18133083,2022-03-10,USA,american_anchor
EPI_ISL_18133084,2022-03-31,USA,american_anchor
EPI_ISL_18133085,2022-02-16,USA,american_anchor
EPI_ISL_18133086,2022-04-07,USA,american_anchor
EPI_ISL_18133087,2022-03-10,USA,american_anchor
EPI_ISL_18133088,2022-03-24,USA,american_anchor
EPI_ISL_18133089,2022-02-16,USA,american_anchor
EPI_ISL_18133090,2022-04-07,USA,american_anchor
EPI_ISL_18133091,2022-02-20,USA,american_anchor
EPI_ISL_18133092,2022-03-24,USA,american_anchor
EPI_ISL_18133093,2022-04-25,USA,american_anchor
EPI_ISL_18133094,2022-03-22,USA,american_anchor
EPI_ISL_18133095,2022-02-17,USA,american_anchor
EPI_ISL_18133096,2022-03-14,USA,american_anchor
EPI_ISL_18133097,2022-03-15,USA,american_anchor
EPI_ISL_18133098,2022-03-22,USA,american_anchor
EPI_ISL_18133099,2022-04-26,USA,american_anchor
EPI_ISL_18133100,2022-03-14,USA,american_anchor
EPI_ISL_18133101,2022-04-21,USA,american_anchor
EPI_ISL_18133102,2022-03-22,USA,american_anchor
EPI_ISL_18133103,2022-03-24,USA,american_anchor
EPI_ISL_18133104,2022-04-05,USA,american_anchor
EPI_ISL_18133105,2022-02-12,USA,american_anchor
EPI_ISL_18133106,2022-02-22,USA,american_anchor
EPI_ISL_18133107,2022-03-16,USA,american_anchor
EPI_ISL_18133108,2022-04-05,USA,american_anchor
EPI_ISL_18133109,2022-01-08,USA,american_anchor
EPI_ISL_18133110,2022-04-13,USA,american_anchor
EPI_ISL_18133111,2022-01-08,USA,american_anchor
EPI_ISL_18133112,2022-03-25,USA,american_anchor
EPI_ISL_18133113,2022-01-08,USA,american_anchor
EPI_ISL_18133114,2022-02-22,USA,american_anchor
EPI_ISL_18133115,2022-03-16,USA,american_anchor
EPI_ISL_18133116,2022-03-14,USA,american_anchor
EPI_ISL_18133117,2022-01-08,USA,american_anchor
EPI_ISL_18133118,2022-04-04,USA,american_anchor
EPI_ISL_18133119,2022-03-16,USA,american_anchor
EPI_ISL_18133120,2022-04-04,USA,american_anchor
EPI_ISL_18133121,2022-01-08,USA,american_anchor
EPI_ISL_18133122,2022-04-04,USA,american_anchor
EPI_ISL_18133123,2022-04-04,USA,american_anchor
EPI_ISL_18133124,2022-01-08,USA,american_anchor
EPI_ISL_18133125,2022-03-28,USA,american_anchor
EPI_ISL_18133126,2022-04-04,USA,american_anchor
EPI_ISL_18133127,2022-01-08,USA,american_anchor
EPI_ISL_18133128,2022-03-28,USA,american_anchor
EPI_ISL_18133129,2022-03-27,USA,american_anchor
EPI_ISL_18133130,2022-01-08,USA,american_anchor
EPI_ISL_18133131,2022-03-25,USA,american_anchor
EPI_ISL_18133132,2022-04-26,USA,american_anchor
EPI_ISL_18133133,2022-01-08,USA,american_anchor
EPI_ISL_18133134,2022-03-25,USA,american_anchor
EPI_ISL_18133135,2022-04-28,USA,american_anchor
EPI_ISL_18133136,2022-04-21,USA,american_anchor
EPI_ISL_18133137,2022-02-03,USA,american_anchor
EPI_ISL_18133138,2022-03-22,USA,american_anchor
EPI_ISL_18133139,2022-04-28,USA,american_anchor
EPI_ISL_18133140,2022-01-08,USA,american_anchor
EPI_ISL_18133141,2022-02-03,USA,american_anchor
EPI_ISL_18133142,2022-03-18,USA,american_anchor
EPI_ISL_18133143,2022-04-28,USA,american_anchor
EPI_ISL_18133144,2022-01-26,USA,american_anchor
EPI_ISL_18133145,2022-02-03,USA,american_anchor
EPI_ISL_18133146,2022-03-25,USA,american_anchor
EPI_ISL_18133147,2022-04-11,USA,american_anchor
EPI_ISL_18133148,2022-02-05,USA,american_anchor
EPI_ISL_18133149,2022-03-22,USA,american_anchor
EPI_ISL_18133150,2022-03-18,USA,american_anchor
EPI_ISL_18133151,2022-04-05,USA,american_anchor
EPI_ISL_18133152,2022-03-29,USA,american_anchor
EPI_ISL_18133153,2022-04-21,USA,american_anchor
EPI_ISL_18133154,2022-04-13,USA,american_anchor
EPI_ISL_18133155,2022-04-05,USA,american_anchor
EPI_ISL_18133156,2022-02-28,USA,american_anchor
EPI_ISL_18133157,2022-04-21,USA,american_anchor
EPI_ISL_18133158,2022-04-13,USA,american_anchor
EPI_ISL_18133159,2022-03-31,USA,american_anchor
EPI_ISL_18133160,2022-04-12,USA,american_anchor
EPI_ISL_18133161,2022-04-01,USA,american_anchor
EPI_ISL_18133162,2022-04-28,USA,american_anchor
EPI_ISL_18133163,2022-03-03,USA,american_anchor
EPI_ISL_18133164,2022-04-12,USA,american_anchor
EPI_ISL_18133165,2022-03-14,USA,american_anchor
EPI_ISL_18133166,2022-04-28,USA,american_anchor
EPI_ISL_18133167,2022-02-11,USA,american_anchor
EPI_ISL_18133168,2022-04-12,USA,american_anchor
EPI_ISL_18133169,2022-03-14,USA,american_anchor
EPI_ISL_18133170,2022-04-28,USA,american_anchor
EPI_ISL_18133171,2022-03-26,USA,american_anchor
EPI_ISL_18133172,2022-03-25,USA,american_anchor
EPI_ISL_18133173,2022-04-28,USA,american_anchor
EPI_ISL_18133174,2022-04-19,USA,american_anchor
EPI_ISL_18133175,2022-03-11,USA,american_anchor
EPI_ISL_18133176,2022-04-28,USA,american_anchor
EPI_ISL_18133177,2022-04-18,USA,american_anchor
EPI_ISL_18133178,2022-01-26,USA,american_anchor
EPI_ISL_18133179,2022-04-28,USA,american_anchor
EPI_ISL_18133180,2022-04-10,USA,american_anchor
EPI_ISL_18133181,2022-01-26,USA,american_anchor
EPI_ISL_18133182,2022-04-11,USA,american_anchor
EPI_ISL_18133183,2022-04-10,USA,american_anchor
EPI_ISL_18133184,2022-02-01,USA,american_anchor
EPI_ISL_18133185,2022-04-11,USA,american_anchor
EPI_ISL_18133186,2022-04-27,USA,american_anchor
EPI_ISL_18133187,2022-04-06,USA,american_anchor
EPI_ISL_18133188,2022-02-01,USA,american_anchor
EPI_ISL_18133189,2022-04-13,USA,american_anchor
EPI_ISL_18133190,2022-03-31,USA,american_anchor
EPI_ISL_18133191,2022-04-06,USA,american_anchor
EPI_ISL_18133192,2022-02-01,USA,american_anchor
EPI_ISL_18133193,2022-04-11,USA,american_anchor
EPI_ISL_18133194,2022-04-04,USA,american_anchor
EPI_ISL_18133195,2022-04-04,USA,american_anchor
EPI_ISL_18133196,2022-02-01,USA,american_anchor
EPI_ISL_18133197,2022-03-29,USA,american_anchor
EPI_ISL_18133198,2022-04-04,USA,american_anchor
EPI_ISL_18133199,2022-03-25,USA,american_anchor
EPI_ISL_18133200,2022-01-29,USA,american_anchor
EPI_ISL_18133201,2022-03-25,USA,american_anchor
EPI_ISL_18133202,2022-04-04,USA,american_anchor
EPI_ISL_18133203,2022-04-29,USA,american_anchor
EPI_ISL_18133204,2022-01-08,USA,american_anchor
EPI_ISL_18133205,2022-03-25,USA,american_anchor
EPI_ISL_18133206,2022-04-03,USA,american_anchor
EPI_ISL_18133207,2022-04-29,USA,american_anchor
EPI_ISL_18133208,2022-02-07,USA,american_anchor
EPI_ISL_18133209,2022-04-22,USA,american_anchor
EPI_ISL_18133210,2022-03-14,USA,american_anchor
EPI_ISL_18133211,2022-04-28,USA,american_anchor
EPI_ISL_18133212,2022-02-07,USA,american_anchor
EPI_ISL_18133213,2022-04-22,USA,american_anchor
EPI_ISL_18133214,2022-03-14,USA,american_anchor
EPI_ISL_18133215,2022-04-11,USA,american_anchor
EPI_ISL_18133216,2022-03-14,USA,american_anchor
EPI_ISL_18133217,2022-04-14,USA,american_anchor
EPI_ISL_18133218,2022-03-18,USA,american_anchor
EPI_ISL_18133219,2022-04-11,USA,american_anchor
EPI_ISL_18133220,2022-02-07,USA,american_anchor
EPI_ISL_18133221,2022-04-14,USA,american_anchor
EPI_ISL_18133222,2022-01-23,USA,american_anchor
EPI_ISL_18133223,2022-01-26,USA,american_anchor
EPI_ISL_18133224,2022-04-14,USA,american_anchor
EPI_ISL_18133225,2022-02-24,USA,american_anchor
EPI_ISL_18133226,2022-01-26,USA,american_anchor
EPI_ISL_18133227,2022-03-29,USA,american_anchor
EPI_ISL_18133228,2022-02-24,USA,american_anchor
EPI_ISL_18133230,2022-01-26,USA,american_anchor
EPI_ISL_18133231,2022-02-24,USA,american_anchor
EPI_ISL_18133232,2022-04-22,USA,american_anchor
EPI_ISL_18133233,2022-01-26,USA,american_anchor
EPI_ISL_18133234,2022-02-24,USA,american_anchor
EPI_ISL_18133236,2022-04-26,USA,american_anchor
EPI_ISL_18133237,2022-01-26,USA,american_anchor
EPI_ISL_18133238,2022-03-14,USA,american_anchor
EPI_ISL_18133240,2022-03-25,USA,american_anchor
EPI_ISL_18133241,2022-01-26,USA,american_anchor
EPI_ISL_18133242,2022-02-24,USA,american_anchor
EPI_ISL_18133244,2022-03-22,USA,american_anchor
EPI_ISL_18133245,2022-01-26,USA,american_anchor
EPI_ISL_18133246,2022-03-23,USA,american_anchor
EPI_ISL_18133248,2022-02-07,USA,american_anchor
EPI_ISL_18133249,2022-01-26,USA,american_anchor
EPI_ISL_18133250,2022-03-23,USA,american_anchor
EPI_ISL_18133252,2022-03-09,USA,american_anchor
EPI_ISL_18133253,2022-02-07,USA,american_anchor
EPI_ISL_18133254,2022-03-18,USA,american_anchor
EPI_ISL_18133256,2022-04-18,USA,american_anchor
EPI_ISL_18133257,2022-03-08,USA,american_anchor
EPI_ISL_18133258,2022-02-24,USA,american_anchor
EPI_ISL_18133260,2022-03-02,USA,american_anchor
EPI_ISL_18133261,2022-03-14,USA,american_anchor
EPI_ISL_18133262,2022-02-13,USA,american_anchor
EPI_ISL_18133264,2022-02-03,USA,american_anchor
EPI_ISL_18133265,2022-03-14,USA,american_anchor
EPI_ISL_18133266,2022-02-18,USA,american_anchor
EPI_ISL_18133268,2022-02-03,USA,american_anchor
EPI_ISL_18133269,2022-02-28,USA,american_anchor
EPI_ISL_18133270,2022-02-16,USA,american_anchor
EPI_ISL_18133272,2022-04-12,USA,american_anchor
EPI_ISL_18133273,2022-02-08,USA,american_anchor
EPI_ISL_18133275,2022-04-14,USA,american_anchor
EPI_ISL_18133276,2022-04-04,USA,american_anchor
EPI_ISL_18133278,2022-03-01,USA,american_anchor
EPI_ISL_18133279,2022-03-08,USA,american_anchor
EPI_ISL_18133281,2022-04-20,USA,american_anchor
EPI_ISL_18133282,2022-03-08,USA,american_anchor
EPI_ISL_18133284,2022-04-20,USA,american_anchor
EPI_ISL_18133285,2022-03-09,USA,american_anchor
EPI_ISL_18133288,2022-04-20,USA,american_anchor
EPI_ISL_18133292,2022-04-20,USA,american_anchor
EPI_ISL_18133296,2022-02-25,USA,american_anchor
EPI_ISL_18133300,2022-04-14,USA,american_anchor
EPI_ISL_18133305,2022-04-11,USA,american_anchor
EPI_ISL_18133309,2022-04-24,USA,american_anchor
EPI_ISL_18133314,2022-04-21,USA,american_anchor
EPI_ISL_18133317,2022-04-09,USA,american_anchor
EPI_ISL_18133318,2022-04-06,USA,american_anchor
EPI_ISL_18133322,2022-04-08,USA,american_anchor
EPI_ISL_18133323,2022-04-07,USA,american_anchor
EPI_ISL_18133326,2022-04-05,USA,american_anchor
EPI_ISL_18133329,2022-03-22,USA,american_anchor
EPI_ISL_18133331,2022-03-09,USA,american_anchor
EPI_ISL_18133332,2022-03-22,USA,american_anchor
EPI_ISL_18133334,2022-01-19,USA,american_anchor
EPI_ISL_18133335,2022-03-22,USA,american_anchor
EPI_ISL_18133337,2022-03-03,USA,american_anchor
EPI_ISL_18133338,2022-02-05,USA,american_anchor
EPI_ISL_18133339,2022-03-22,USA,american_anchor
EPI_ISL_18133341,2022-04-01,USA,american_anchor
EPI_ISL_18133342,2022-04-22,USA,american_anchor
EPI_ISL_18133345,2022-04-01,USA,american_anchor
EPI_ISL_18133346,2022-04-25,USA,american_anchor
EPI_ISL_18133347,2022-03-01,USA,american_anchor
EPI_ISL_18133349,2022-03-13,USA,american_anchor
EPI_ISL_18133350,2022-03-24,USA,american_anchor
EPI_ISL_18133353,2022-04-12,USA,american_anchor
EPI_ISL_18133354,2022-03-31,USA,american_anchor
EPI_ISL_18133357,2022-03-14,USA,american_anchor
EPI_ISL_18133359,2022-03-31,USA,american_anchor
EPI_ISL_18133361,2022-03-16,USA,american_anchor
EPI_ISL_18133363,2022-04-21,USA,american_anchor
EPI_ISL_18133365,2022-03-09,USA,american_anchor
EPI_ISL_18133367,2022-04-18,USA,american_anchor
EPI_ISL_18133370,2022-03-17,USA,american_anchor
EPI_ISL_18133371,2022-04-13,USA,american_anchor
EPI_ISL_18133373,2022-03-17,USA,american_anchor
EPI_ISL_18133374,2022-04-10,USA,american_anchor
EPI_ISL_18133376,2022-03-17,USA,american_anchor
EPI_ISL_18133377,2022-03-31,USA,american_anchor
EPI_ISL_18133379,2022-03-17,USA,american_anchor
EPI_ISL_18133380,2022-04-04,USA,american_anchor
EPI_ISL_18133381,2022-03-17,USA,american_anchor
EPI_ISL_18133382,2022-04-02,USA,american_anchor
EPI_ISL_18133383,2022-03-08,USA,american_anchor
EPI_ISL_18133384,2022-03-28,USA,american_anchor
EPI_ISL_18133385,2022-04-28,USA,american_anchor
EPI_ISL_18133386,2022-02-03,USA,american_anchor
EPI_ISL_18133387,2022-03-20,USA,american_anchor
EPI_ISL_18133388,2022-04-04,USA,american_anchor
EPI_ISL_18133389,2022-02-03,USA,american_anchor
EPI_ISL_18133390,2022-04-18,USA,american_anchor
EPI_ISL_18133391,2022-04-07,USA,american_anchor
EPI_ISL_18133392,2022-03-17,USA,american_anchor
EPI_ISL_18133393,2022-04-01,USA,american_anchor
EPI_ISL_18133394,2022-04-07,USA,american_anchor
EPI_ISL_18133395,2022-03-16,USA,american_anchor
EPI_ISL_18133396,2022-03-14,USA,american_anchor
EPI_ISL_18133397,2022-04-27,USA,american_anchor
EPI_ISL_18133398,2022-02-04,USA,american_anchor
EPI_ISL_18133399,2022-04-27,USA,american_anchor
EPI_ISL_18133400,2022-04-27,USA,american_anchor
EPI_ISL_18133401,2022-04-26,USA,american_anchor
EPI_ISL_18133402,2022-03-31,USA,american_anchor
EPI_ISL_18133403,2022-04-22,USA,american_anchor
EPI_ISL_18133404,2022-04-01,USA,american_anchor
EPI_ISL_18133405,2022-04-08,USA,american_anchor
EPI_ISL_18133406,2022-04-22,USA,american_anchor
EPI_ISL_18133407,2022-02-20,USA,american_anchor
EPI_ISL_18133408,2022-04-21,USA,american_anchor
EPI_ISL_18133409,2022-04-22,USA,american_anchor
EPI_ISL_18133410,2022-03-04,USA,american_anchor
EPI_ISL_18133411,2022-04-27,USA,american_anchor
EPI_ISL_18133412,2022-04-21,USA,american_anchor
EPI_ISL_18133413,2022-01-06,USA,american_anchor
EPI_ISL_18133414,2022-04-27,USA,american_anchor
EPI_ISL_18133415,2022-04-25,USA,american_anchor
EPI_ISL_18133416,2021-12-30,USA,american_anchor
EPI_ISL_18133417,2022-04-27,USA,american_anchor
EPI_ISL_18133418,2022-04-25,USA,american_anchor
EPI_ISL_18133419,2022-01-22,USA,american_anchor
EPI_ISL_18133420,2022-04-19,USA,american_anchor
EPI_ISL_18133421,2022-04-25,USA,american_anchor
EPI_ISL_18133422,2022-04-05,USA,american_anchor
EPI_ISL_18133423,2022-04-19,USA,american_anchor
EPI_ISL_18133424,2022-04-25,USA,american_anchor
EPI_ISL_18133425,2022-01-06,USA,american_anchor
EPI_ISL_18133426,2022-04-28,USA,american_anchor
EPI_ISL_18133427,2022-04-06,USA,american_anchor
EPI_ISL_18133428,2022-04-25,USA,american_anchor
EPI_ISL_18133429,2022-01-06,USA,american_anchor
EPI_ISL_18133430,2022-03-25,USA,american_anchor
EPI_ISL_18133431,2022-04-06,USA,american_anchor
EPI_ISL_18133432,2022-04-13,USA,american_anchor
EPI_ISL_18133433,2022-01-06,USA,american_anchor
EPI_ISL_18133434,2022-04-17,USA,american_anchor
EPI_ISL_18133435,2022-04-05,USA,american_anchor
EPI_ISL_18133436,2022-04-18,USA,american_anchor
EPI_ISL_18133437,2022-02-27,USA,american_anchor
EPI_ISL_18133438,2022-03-14,USA,american_anchor
EPI_ISL_18133439,2022-03-15,USA,american_anchor
EPI_ISL_18133440,2022-04-12,USA,american_anchor
EPI_ISL_18133441,2022-01-22,USA,american_anchor
EPI_ISL_18133442,2022-04-17,USA,american_anchor
EPI_ISL_18133443,2022-03-15,USA,american_anchor
EPI_ISL_18133444,2022-04-14,USA,american_anchor
EPI_ISL_18133445,2022-01-15,USA,american_anchor
EPI_ISL_18133446,2022-04-07,USA,american_anchor
EPI_ISL_18133447,2022-03-01,USA,american_anchor
EPI_ISL_18133448,2022-04-01,USA,american_anchor
EPI_ISL_18133449,2022-01-08,USA,american_anchor
EPI_ISL_18133450,2022-04-07,USA,american_anchor
EPI_ISL_18133451,2022-03-25,USA,american_anchor
EPI_ISL_18133452,2022-03-27,USA,american_anchor
EPI_ISL_18133453,2022-01-08,USA,american_anchor
EPI_ISL_18133454,2022-04-18,USA,american_anchor
EPI_ISL_18133455,2022-03-21,USA,american_anchor
EPI_ISL_18133456,2022-04-05,USA,american_anchor
EPI_ISL_18133457,2022-01-08,USA,american_anchor
EPI_ISL_18133458,2022-04-18,USA,american_anchor
EPI_ISL_18133459,2022-04-07,USA,american_anchor
EPI_ISL_18133460,2022-04-11,USA,american_anchor
EPI_ISL_18133461,2022-01-08,USA,american_anchor
EPI_ISL_18133462,2022-02-22,USA,american_anchor
EPI_ISL_18133463,2022-01-31,USA,american_anchor
EPI_ISL_18133464,2022-01-08,USA,american_anchor
EPI_ISL_18133465,2022-02-22,USA,american_anchor
EPI_ISL_18133466,2022-01-29,USA,american_anchor
EPI_ISL_18133467,2022-02-08,USA,american_anchor
EPI_ISL_18133468,2022-03-25,USA,american_anchor
EPI_ISL_18133469,2022-01-29,USA,american_anchor
EPI_ISL_18133470,2022-01-30,USA,american_anchor
EPI_ISL_18133471,2022-02-22,USA,american_anchor
EPI_ISL_18133472,2022-01-29,USA,american_anchor
EPI_ISL_18133473,2022-01-15,USA,american_anchor
EPI_ISL_18133474,2022-03-07,USA,american_anchor
EPI_ISL_18133475,2022-01-29,USA,american_anchor
EPI_ISL_18133476,2022-03-15,USA,american_anchor
EPI_ISL_18133477,2022-01-29,USA,american_anchor
EPI_ISL_18133478,2022-04-20,USA,american_anchor
EPI_ISL_18133479,2022-03-02,USA,american_anchor
EPI_ISL_18133480,2022-01-08,USA,american_anchor
EPI_ISL_18133481,2022-04-11,USA,american_anchor
EPI_ISL_18133482,2022-02-28,USA,american_anchor
EPI_ISL_18133483,2022-04-06,USA,american_anchor
EPI_ISL_18133484,2022-03-01,USA,american_anchor
EPI_ISL_18133485,2022-04-15,USA,american_anchor
EPI_ISL_18133486,2022-04-11,USA,american_anchor
